user_id,symbol,side,qty,price,fee,timestamp
user_182,BTCUSD,SELL,3.6204,179.2723,0.649,2025-08-19
user_053,GBPUSD,BUY,1.6724,132.3939,0.2214,2025-05-31
user_084,GBPUSD,SELL,11.9813,20.9101,0.2505,2025-03-25
user_195,ETHUSD,SELL,7.4373,49.117,0.3653,2025-03-12
user_171,TSLA,BUY,33.6978,35.6326,1.2007,2025-05-24
user_023,XAUUSD,BUY,1.9219,79.1719,0.1522,2025-05-05
user_045,MSFT,SELL,5.3116,56.2038,0.2985,2025-03-18
user_078,EURUSD,BUY,2.6323,66.9184,0.1761,2025-07-11
user_031,MSFT,SELL,2.0639,150.1034,0.3098,2025-07-07
user_030,EURUSD,SELL,7.157,53.4958,0.3829,2025-06-07
user_166,XAUUSD,BUY,4.1913,242.2122,1.0152,2025-07-25
user_167,GBPUSD,SELL,3.2533,122.575,0.3988,2025-05-21
user_110,ETHUSD,SELL,4.8189,55.195,0.266,2025-05-15
user_149,XAUUSD,SELL,2.4211,169.0897,0.4094,2025-05-31
user_148,ETHUSD,SELL,2.3766,126.3662,0.3003,2025-03-22
user_070,BTCUSD,SELL,2.6861,47.209,0.1268,2025-06-22
user_015,BTCUSD,SELL,8.1501,258.0773,2.1034,2025-03-21
user_019,EURUSD,BUY,7.7004,172.1009,1.3252,2025-04-03
user_022,ETHUSD,SELL,1.8746,144.1681,0.2703,2025-05-24
user_127,MSFT,BUY,11.5948,30.893,0.3582,2025-06-19
user_154,XAUUSD,SELL,3.9792,202.1133,0.8042,2025-04-27
user_165,TSLA,SELL,5.2562,133.9981,0.7043,2025-08-23
user_004,EURUSD,BUY,2.6371,124.0468,0.3271,2025-07-23
user_021,XAUUSD,SELL,4.1068,42.3309,0.1738,2025-08-16
user_177,GBPUSD,BUY,2.0572,145.603,0.2995,2025-04-01
user_051,AAPL,SELL,2.536,146.8319,0.3724,2025-04-10
user_174,EURUSD,BUY,6.7659,297.6447,2.0138,2025-03-01
user_021,AAPL,BUY,6.8715,127.38,0.8753,2025-03-06
user_103,GBPUSD,SELL,5.4106,231.519,1.2527,2025-03-08
user_139,ETHUSD,BUY,3.1337,254.4947,0.7975,2025-03-07
user_153,XAUUSD,SELL,1.8577,107.1485,0.199,2025-08-23
user_156,EURUSD,SELL,8.8462,177.9238,1.5739,2025-03-20
user_147,GBPUSD,BUY,7.2152,110.3864,0.7965,2025-07-25
user_173,ETHUSD,SELL,1.3457,29.7428,0.04,2025-03-02
user_103,MSFT,SELL,6.9509,297.8772,2.0705,2025-05-14
user_031,BTCUSD,BUY,3.2522,196.8376,0.6402,2025-08-12
user_175,EURUSD,BUY,6.1812,102.0567,0.6308,2025-06-02
user_166,XAUUSD,SELL,1.6837,106.198,0.1788,2025-07-11
user_198,BTCUSD,SELL,2.7154,126.1566,0.3426,2025-06-26
user_031,EURUSD,SELL,4.2918,283.3517,1.2161,2025-04-03
user_096,MSFT,SELL,11.985,17.3547,0.208,2025-05-26
user_080,BTCUSD,BUY,20.0884,276.4581,5.5536,2025-06-22
user_002,GBPUSD,SELL,4.2986,19.5018,0.0838,2025-03-24
user_123,ETHUSD,SELL,7.9249,76.3687,0.6052,2025-03-17
user_124,GBPUSD,SELL,4.6611,263.5062,1.2282,2025-07-18
user_144,EURUSD,BUY,4.5587,134.5136,0.6132,2025-08-23
user_177,MSFT,BUY,5.5984,18.2399,0.1021,2025-06-12
user_191,AAPL,BUY,3.9155,13.554,0.0531,2025-05-07
user_102,XAUUSD,SELL,6.6582,208.4972,1.3882,2025-05-16
user_170,GBPUSD,SELL,2.1391,68.2102,0.1459,2025-04-26
user_035,TSLA,BUY,3.9317,24.0248,0.0945,2025-06-18
user_164,EURUSD,BUY,12.7713,154.194,1.9693,2025-05-11
user_003,EURUSD,BUY,8.1534,246.0451,2.0061,2025-06-16
user_061,TSLA,SELL,4.9165,8.7632,0.0431,2025-08-09
user_035,AAPL,BUY,7.399,210.0927,1.5545,2025-04-18
user_082,BTCUSD,SELL,10.3414,196.4788,2.0319,2025-04-14
user_142,BTCUSD,BUY,1.2574,108.3198,0.1362,2025-05-04
user_122,ETHUSD,SELL,3.4345,115.2021,0.3957,2025-05-14
user_073,BTCUSD,SELL,2.7101,68.2185,0.1849,2025-07-18
user_107,EURUSD,SELL,1.7482,15.0818,0.0264,2025-05-30
user_182,XAUUSD,SELL,14.2201,99.2974,1.412,2025-06-23
user_025,GBPUSD,SELL,5.771,218.8369,1.2629,2025-08-22
user_165,ETHUSD,SELL,7.224,210.9445,1.5239,2025-08-11
user_127,AAPL,SELL,2.7773,85.3778,0.2371,2025-05-20
user_039,GBPUSD,SELL,3.3915,250.3767,0.8492,2025-08-06
user_154,AAPL,BUY,4.0428,7.8616,0.0318,2025-03-03
user_193,ETHUSD,BUY,5.1513,46.3132,0.2386,2025-05-14
user_181,BTCUSD,SELL,6.4955,27.1526,0.1764,2025-07-28
user_081,TSLA,BUY,1.3957,283.2904,0.3954,2025-06-05
user_074,XAUUSD,SELL,6.2267,235.2539,1.4649,2025-06-27
user_054,XAUUSD,BUY,3.5246,227.854,0.8031,2025-03-30
user_143,EURUSD,BUY,10.6414,193.211,2.056,2025-04-01
user_199,MSFT,BUY,9.1346,190.4728,1.7399,2025-04-16
user_072,GBPUSD,BUY,4.8299,221.0257,1.0675,2025-05-18
user_094,TSLA,BUY,4.1343,234.1992,0.9682,2025-04-05
user_158,MSFT,BUY,3.3688,29.7222,0.1001,2025-04-03
user_022,XAUUSD,BUY,5.1701,147.4539,0.7624,2025-06-07
user_038,XAUUSD,BUY,8.7958,135.9162,1.1955,2025-06-07
user_061,XAUUSD,SELL,4.1918,173.4016,0.7269,2025-07-31
user_155,GBPUSD,SELL,2.9035,186.4884,0.5415,2025-08-22
user_084,GBPUSD,BUY,4.1354,249.2728,1.0308,2025-08-13
user_033,TSLA,SELL,4.8856,180.1151,0.88,2025-05-27
user_018,ETHUSD,SELL,2.0619,53.4346,0.1102,2025-05-13
user_052,AAPL,BUY,1.7888,55.5407,0.0994,2025-06-09
user_142,XAUUSD,SELL,2.9473,201.9425,0.5952,2025-04-02
user_139,XAUUSD,SELL,10.625,30.9618,0.329,2025-04-12
user_119,XAUUSD,BUY,8.4517,268.5927,2.2701,2025-04-15
user_052,MSFT,SELL,1.5796,141.3966,0.2234,2025-06-07
user_009,BTCUSD,SELL,2.3177,120.0695,0.2783,2025-06-22
user_185,ETHUSD,BUY,6.4227,235.5493,1.5129,2025-08-14
user_190,XAUUSD,BUY,3.1634,279.5883,0.8844,2025-03-18
user_146,AAPL,BUY,5.3467,85.9907,0.4598,2025-05-28
user_188,EURUSD,SELL,1.6268,248.1079,0.4036,2025-06-16
user_064,XAUUSD,SELL,4.0849,105.065,0.4292,2025-04-13
user_003,AAPL,SELL,3.8354,100.1917,0.3843,2025-03-18
user_054,GBPUSD,BUY,7.2476,184.7126,1.3387,2025-08-18
user_127,EURUSD,BUY,5.1521,256.686,1.3225,2025-08-04
user_179,TSLA,SELL,4.4185,137.9083,0.6093,2025-07-28
user_042,EURUSD,SELL,1.4396,8.4352,0.0121,2025-04-29
user_085,EURUSD,SELL,13.0902,179.6147,2.3512,2025-08-09
user_158,EURUSD,SELL,6.1237,222.2026,1.3607,2025-07-25
user_115,XAUUSD,SELL,2.6464,39.3514,0.1041,2025-04-04
user_118,ETHUSD,SELL,4.3504,180.96,0.7872,2025-03-22
user_007,EURUSD,BUY,3.22,131.7328,0.4242,2025-07-22
user_095,BTCUSD,BUY,3.5842,168.5252,0.604,2025-06-16
user_068,EURUSD,SELL,8.3603,194.9123,1.6295,2025-03-25
user_046,XAUUSD,SELL,2.3116,103.1814,0.2385,2025-06-07
user_082,AAPL,BUY,6.2911,193.0464,1.2145,2025-04-02
user_065,AAPL,BUY,8.6082,168.2612,1.4484,2025-03-06
user_081,AAPL,BUY,5.6703,246.3055,1.3966,2025-05-28
user_173,XAUUSD,SELL,3.6918,178.3699,0.6585,2025-03-26
user_036,XAUUSD,SELL,2.5405,105.4135,0.2678,2025-07-07
user_139,MSFT,BUY,2.7425,145.5875,0.3993,2025-06-18
user_175,MSFT,BUY,4.4055,53.7843,0.2369,2025-02-27
user_046,AAPL,SELL,1.3078,293.4253,0.3837,2025-05-17
user_057,XAUUSD,SELL,4.1864,218.8485,0.9162,2025-08-15
user_006,AAPL,SELL,6.8153,133.6342,0.9108,2025-03-09
user_048,MSFT,BUY,1.6883,93.8419,0.1584,2025-04-25
user_047,AAPL,SELL,8.2876,175.5778,1.4551,2025-06-05
user_069,MSFT,SELL,20.6244,89.5649,1.8472,2025-06-22
user_010,EURUSD,SELL,3.903,113.2526,0.442,2025-06-24
user_055,MSFT,SELL,3.5537,35.6135,0.1266,2025-05-19
user_033,AAPL,BUY,3.7568,244.8139,0.9197,2025-05-05
user_189,XAUUSD,SELL,4.3128,85.4045,0.3683,2025-03-14
user_035,GBPUSD,BUY,3.3917,262.106,0.889,2025-04-17
user_155,ETHUSD,BUY,1.27,157.7035,0.2003,2025-03-05
user_198,ETHUSD,BUY,3.7076,117.6776,0.4363,2025-06-10
user_142,BTCUSD,BUY,2.2534,299.1122,0.674,2025-03-28
user_129,BTCUSD,BUY,4.4728,130.539,0.5839,2025-05-28
user_050,BTCUSD,SELL,8.9213,112.3503,1.0023,2025-05-23
user_071,GBPUSD,SELL,2.295,250.8159,0.5756,2025-06-25
user_170,ETHUSD,SELL,11.6106,36.6987,0.4261,2025-03-09
user_099,EURUSD,BUY,3.2573,254.6052,0.8293,2025-07-27
user_135,GBPUSD,SELL,2.4491,47.8594,0.1172,2025-07-29
user_140,XAUUSD,BUY,6.1248,98.3062,0.6021,2025-03-12
user_039,MSFT,BUY,3.0444,122.1821,0.372,2025-06-12
user_015,GBPUSD,SELL,3.9481,173.5394,0.6852,2025-07-09
user_042,MSFT,SELL,4.1117,246.6367,1.0141,2025-03-12
user_187,TSLA,SELL,5.8999,166.4027,0.9818,2025-08-15
user_050,MSFT,BUY,3.8783,174.7871,0.6779,2025-05-04
user_086,XAUUSD,BUY,3.6301,285.4252,1.0361,2025-08-19
user_096,GBPUSD,BUY,3.2083,69.9324,0.2244,2025-08-17
user_142,AAPL,BUY,5.5272,64.346,0.3557,2025-07-04
user_180,ETHUSD,BUY,2.9541,153.7923,0.4543,2025-06-20
user_190,BTCUSD,BUY,9.1325,141.9779,1.2966,2025-03-25
user_190,EURUSD,BUY,4.1395,13.9965,0.0579,2025-05-20
user_059,MSFT,BUY,1.4792,43.8841,0.0649,2025-03-25
user_017,TSLA,SELL,4.8834,129.7462,0.6336,2025-06-25
user_195,BTCUSD,BUY,5.3949,157.5594,0.85,2025-07-27
user_070,GBPUSD,BUY,9.2058,236.3352,2.1757,2025-03-15
user_097,GBPUSD,BUY,2.6048,230.1691,0.5995,2025-05-31
user_082,MSFT,BUY,2.3964,104.7011,0.2509,2025-07-08
user_128,MSFT,BUY,6.0272,143.6044,0.8655,2025-07-06
user_185,XAUUSD,BUY,8.1714,102.1593,0.8348,2025-05-22
user_061,AAPL,SELL,2.5471,45.7785,0.1166,2025-07-01
user_102,EURUSD,SELL,4.7748,71.635,0.342,2025-05-27
user_066,ETHUSD,SELL,3.9182,185.5868,0.7272,2025-05-09
user_154,TSLA,SELL,2.5975,148.9236,0.3868,2025-05-14
user_131,EURUSD,BUY,3.7826,212.1385,0.8024,2025-07-16
user_103,EURUSD,BUY,7.7767,90.2364,0.7017,2025-03-04
user_064,AAPL,BUY,4.1501,30.4435,0.1263,2025-07-16
user_114,AAPL,SELL,3.6654,175.0396,0.6416,2025-06-10
user_079,AAPL,BUY,5.8252,238.6409,1.3901,2025-05-22
user_116,XAUUSD,BUY,8.2668,44.9486,0.3716,2025-05-25
user_031,AAPL,SELL,2.2731,90.9317,0.2067,2025-03-13
user_101,BTCUSD,SELL,4.8972,70.6815,0.3461,2025-08-08
user_088,AAPL,BUY,3.2695,216.634,0.7083,2025-08-24
user_107,XAUUSD,SELL,4.1613,164.3086,0.6837,2025-02-26
user_035,TSLA,SELL,6.1234,141.0049,0.8634,2025-07-18
user_173,BTCUSD,SELL,3.4216,182.8282,0.6256,2025-06-15
user_150,BTCUSD,BUY,1.2032,295.8675,0.356,2025-07-19
user_022,MSFT,BUY,3.8608,198.9461,0.7681,2025-05-08
user_177,XAUUSD,SELL,7.3501,269.0447,1.9775,2025-03-02
user_102,AAPL,BUY,5.3127,127.6569,0.6782,2025-08-21
user_082,GBPUSD,BUY,3.8091,182.3194,0.6945,2025-04-13
user_186,MSFT,BUY,4.4096,77.1618,0.3403,2025-05-10
user_075,MSFT,BUY,4.2165,225.1086,0.9492,2025-06-17
user_181,GBPUSD,BUY,1.4245,234.099,0.3335,2025-06-06
user_055,ETHUSD,SELL,4.4553,167.9056,0.7481,2025-03-24
user_108,XAUUSD,BUY,1.8923,146.9758,0.2781,2025-08-06
user_003,TSLA,SELL,8.1077,187.1195,1.5171,2025-08-13
user_009,GBPUSD,SELL,1.8691,288.6839,0.5396,2025-04-10
user_030,XAUUSD,SELL,3.1766,155.8829,0.4952,2025-07-21
user_148,BTCUSD,SELL,2.8439,109.7639,0.3122,2025-05-13
user_030,MSFT,BUY,10.31,125.1135,1.2899,2025-08-05
user_172,GBPUSD,BUY,7.8776,165.3236,1.3024,2025-07-07
user_130,GBPUSD,BUY,1.0359,151.6604,0.1571,2025-02-28
user_075,BTCUSD,BUY,4.026,54.8857,0.221,2025-03-26
user_172,GBPUSD,SELL,2.07,42.2101,0.0874,2025-07-05
user_023,TSLA,BUY,4.4655,199.5496,0.8911,2025-03-07
user_084,AAPL,SELL,6.0337,123.5291,0.7453,2025-06-06
user_091,EURUSD,SELL,4.6977,231.9051,1.0894,2025-07-07
user_068,EURUSD,SELL,6.2719,113.7259,0.7133,2025-03-18
user_092,MSFT,SELL,3.4756,84.9341,0.2952,2025-08-22
user_047,GBPUSD,SELL,4.79,89.2598,0.4276,2025-04-13
user_125,TSLA,BUY,6.1283,14.406,0.0883,2025-03-26
user_054,GBPUSD,SELL,3.1076,27.4495,0.0853,2025-04-15
user_008,ETHUSD,BUY,2.4296,73.3986,0.1783,2025-07-23
user_044,XAUUSD,SELL,2.7569,240.3932,0.6627,2025-07-01
user_193,EURUSD,SELL,3.7788,131.6502,0.4975,2025-03-24
user_110,XAUUSD,SELL,4.0919,125.3261,0.5128,2025-04-24
user_102,XAUUSD,BUY,4.9618,212.1187,1.0525,2025-04-19
user_113,MSFT,SELL,2.6059,217.6635,0.5672,2025-04-03
user_174,GBPUSD,SELL,6.2433,283.9608,1.7729,2025-03-06
user_184,AAPL,BUY,12.0838,135.6665,1.6394,2025-06-12
user_055,ETHUSD,BUY,2.8558,280.1896,0.8002,2025-03-16
user_191,AAPL,SELL,17.6621,27.445,0.4847,2025-07-11
user_122,EURUSD,BUY,13.3322,238.6124,3.1812,2025-04-25
user_180,GBPUSD,SELL,4.0842,176.9905,0.7229,2025-06-05
user_174,AAPL,SELL,3.7125,11.9204,0.0443,2025-03-10
user_118,BTCUSD,SELL,2.7347,102.1779,0.2794,2025-04-27
user_183,TSLA,BUY,6.851,254.7335,1.7452,2025-05-22
user_133,MSFT,BUY,4.2506,42.6124,0.1811,2025-07-24
user_020,MSFT,BUY,4.5258,161.9748,0.7331,2025-05-23
user_084,TSLA,SELL,2.4582,83.5814,0.2055,2025-03-20
user_114,TSLA,SELL,6.9795,118.2649,0.8254,2025-05-17
user_096,XAUUSD,BUY,3.5414,222.361,0.7875,2025-03-02
user_050,GBPUSD,BUY,2.1537,278.7406,0.6003,2025-06-10
user_115,MSFT,BUY,3.8949,138.9585,0.5412,2025-03-12
user_124,MSFT,SELL,2.5473,10.5699,0.0269,2025-05-04
user_014,TSLA,SELL,9.2152,34.6565,0.3194,2025-03-15
user_091,BTCUSD,SELL,13.1991,103.7469,1.3694,2025-04-22
user_191,MSFT,BUY,3.9611,210.1691,0.8325,2025-05-19
user_019,TSLA,SELL,7.7302,150.2939,1.1618,2025-03-21
user_028,XAUUSD,SELL,7.6017,274.8914,2.0896,2025-08-13
user_190,TSLA,BUY,0.689,63.8173,0.044,2025-07-08
user_007,ETHUSD,BUY,2.7593,95.7583,0.2642,2025-03-20
user_160,BTCUSD,SELL,4.3638,78.318,0.3418,2025-05-18
user_111,TSLA,BUY,3.1538,94.7258,0.2987,2025-05-27
user_036,BTCUSD,SELL,2.6398,76.4478,0.2018,2025-06-22
user_069,AAPL,BUY,7.9478,54.872,0.4361,2025-03-31
user_002,ETHUSD,SELL,3.0832,138.8574,0.4281,2025-04-13
user_104,EURUSD,BUY,4.9699,154.5444,0.7681,2025-08-17
user_073,BTCUSD,BUY,7.4856,244.1626,1.8277,2025-06-11
user_139,MSFT,SELL,9.6006,18.2017,0.1747,2025-05-20
user_077,BTCUSD,SELL,2.1595,48.075,0.1038,2025-05-30
user_147,GBPUSD,SELL,2.2628,90.3076,0.2043,2025-05-21
user_140,ETHUSD,SELL,4.6383,200.7928,0.9313,2025-08-01
user_076,BTCUSD,BUY,1.2612,117.4247,0.1481,2025-03-15
user_180,BTCUSD,SELL,2.3235,90.6337,0.2106,2025-06-08
user_147,TSLA,SELL,8.5511,164.6505,1.4079,2025-07-17
user_175,EURUSD,SELL,5.937,217.846,1.2934,2025-08-24
user_197,AAPL,BUY,3.7788,30.9973,0.1171,2025-08-23
user_050,AAPL,BUY,5.3913,185.2292,0.9986,2025-07-01
user_133,TSLA,SELL,6.2,246.9864,1.5313,2025-04-14
user_033,GBPUSD,SELL,1.7765,156.0469,0.2772,2025-04-03
user_049,EURUSD,BUY,3.052,166.9083,0.5094,2025-03-12
user_021,XAUUSD,SELL,16.8033,284.868,4.7867,2025-03-22
user_187,BTCUSD,SELL,9.3676,271.1625,2.5401,2025-02-28
user_086,EURUSD,SELL,4.6884,283.3113,1.3283,2025-04-03
user_139,MSFT,SELL,4.8591,34.0559,0.1655,2025-05-16
user_101,XAUUSD,SELL,3.9672,254.7277,1.0106,2025-07-26
user_135,EURUSD,BUY,1.4295,154.0239,0.2202,2025-03-14
user_195,ETHUSD,BUY,2.8298,79.4621,0.2249,2025-06-01
user_188,TSLA,SELL,5.1923,220.8739,1.1468,2025-06-06
user_174,AAPL,SELL,3.0932,83.1355,0.2572,2025-08-24
user_029,XAUUSD,SELL,2.2018,108.2092,0.2383,2025-07-01
user_137,TSLA,SELL,2.3625,168.8027,0.3988,2025-05-29
user_161,TSLA,BUY,9.5036,34.4799,0.3277,2025-04-08
user_003,TSLA,SELL,2.999,196.3176,0.5888,2025-03-23
user_103,XAUUSD,SELL,8.2262,218.9899,1.8015,2025-07-07
user_074,XAUUSD,SELL,4.8729,186.7862,0.9102,2025-05-18
user_057,GBPUSD,SELL,3.5302,131.4739,0.4641,2025-03-23
user_138,EURUSD,SELL,2.5707,104.6247,0.269,2025-05-02
user_071,XAUUSD,SELL,6.0387,243.8539,1.4726,2025-07-17
user_192,ETHUSD,SELL,7.5595,135.1543,1.0217,2025-05-08
user_063,XAUUSD,SELL,6.4143,216.3605,1.3878,2025-03-01
user_002,XAUUSD,SELL,1.8748,191.6397,0.3593,2025-08-22
user_166,BTCUSD,BUY,2.9943,292.9241,0.8771,2025-08-12
user_088,GBPUSD,SELL,3.2025,203.8304,0.6528,2025-07-11
user_182,ETHUSD,SELL,1.2898,164.7444,0.2125,2025-05-17
user_107,ETHUSD,BUY,5.3578,22.1977,0.1189,2025-05-07
user_064,XAUUSD,BUY,5.8444,299.5343,1.7506,2025-06-15
user_017,GBPUSD,BUY,5.7171,197.1033,1.1269,2025-04-20
user_117,GBPUSD,SELL,5.146,257.6041,1.3256,2025-03-29
user_065,MSFT,SELL,3.3615,263.5442,0.8859,2025-07-05
user_189,GBPUSD,BUY,2.5153,64.4883,0.1622,2025-03-23
user_015,BTCUSD,SELL,3.3547,257.0321,0.8623,2025-05-08
user_004,ETHUSD,BUY,4.8969,207.5965,1.0166,2025-03-02
user_071,EURUSD,SELL,8.7555,128.6785,1.1266,2025-06-20
user_129,GBPUSD,BUY,4.2495,62.2282,0.2644,2025-05-20
user_020,MSFT,BUY,4.1638,161.7426,0.6735,2025-04-24
user_185,MSFT,SELL,1.3479,242.6463,0.3271,2025-08-22
user_131,GBPUSD,BUY,5.0978,235.3317,1.1997,2025-04-09
user_017,BTCUSD,SELL,9.201,61.5732,0.5665,2025-08-02
user_036,BTCUSD,BUY,3.7965,210.1191,0.7977,2025-08-16
user_037,MSFT,SELL,3.6311,125.7871,0.4567,2025-08-11
user_150,MSFT,SELL,3.2372,8.502,0.0275,2025-06-27
user_013,BTCUSD,SELL,6.1699,93.6934,0.5781,2025-07-04
user_162,MSFT,BUY,1.3165,162.7875,0.2143,2025-06-10
user_042,AAPL,SELL,8.2317,263.5964,2.1698,2025-06-04
user_122,AAPL,SELL,3.539,141.3314,0.5002,2025-07-20
user_189,EURUSD,BUY,5.1552,166.9975,0.8609,2025-03-25
user_078,BTCUSD,SELL,6.4832,116.5192,0.7554,2025-03-02
user_150,TSLA,SELL,2.3467,7.3919,0.0173,2025-07-04
user_168,MSFT,BUY,4.007,149.0588,0.5973,2025-05-08
user_058,AAPL,BUY,3.4948,11.6581,0.0407,2025-04-27
user_033,XAUUSD,SELL,2.0534,170.1685,0.3494,2025-08-07
user_190,AAPL,SELL,7.5196,93.7711,0.7051,2025-08-08
user_038,MSFT,SELL,3.3337,73.5206,0.2451,2025-08-18
user_074,EURUSD,BUY,2.0086,162.7663,0.3269,2025-08-14
user_036,XAUUSD,BUY,4.153,51.4267,0.2136,2025-08-18
user_002,BTCUSD,SELL,1.7268,202.9375,0.3504,2025-07-02
user_198,MSFT,SELL,3.0938,143.0017,0.4424,2025-08-11
user_190,XAUUSD,SELL,4.8374,25.9072,0.1253,2025-03-24
user_093,AAPL,SELL,1.6351,160.6492,0.2627,2025-02-28
user_032,EURUSD,BUY,5.9211,157.651,0.9335,2025-03-05
user_085,AAPL,BUY,4.2832,176.9846,0.7581,2025-07-07
user_033,TSLA,SELL,6.5073,123.4877,0.8036,2025-04-28
user_188,EURUSD,SELL,6.4607,132.5569,0.8564,2025-04-10
user_009,MSFT,SELL,3.0333,249.4568,0.7567,2025-06-10
user_142,GBPUSD,BUY,3.0808,211.8366,0.6526,2025-06-07
user_116,TSLA,BUY,5.3935,90.7397,0.4894,2025-07-12
user_153,BTCUSD,SELL,2.152,219.0426,0.4714,2025-04-05
user_009,BTCUSD,BUY,2.1597,72.7987,0.1572,2025-04-17
user_157,XAUUSD,SELL,2.8009,145.3924,0.4072,2025-03-04
user_014,MSFT,BUY,1.8062,18.1482,0.0328,2025-06-02
user_191,AAPL,SELL,1.9965,137.3201,0.2742,2025-05-03
user_056,AAPL,SELL,2.0319,189.7422,0.3855,2025-04-27
user_119,XAUUSD,BUY,3.3407,258.5332,0.8637,2025-08-06
user_055,MSFT,SELL,3.2533,80.5952,0.2622,2025-06-02
user_026,XAUUSD,BUY,7.1627,200.6286,1.437,2025-05-27
user_119,ETHUSD,BUY,3.3751,105.805,0.3571,2025-07-15
user_089,AAPL,SELL,3.8297,244.8887,0.9379,2025-08-08
user_192,BTCUSD,BUY,11.4523,286.6181,3.2824,2025-04-13
user_179,TSLA,BUY,1.0541,142.1854,0.1499,2025-08-19
user_158,TSLA,SELL,4.5596,208.5193,0.9508,2025-04-07
user_107,BTCUSD,BUY,3.542,275.867,0.9771,2025-03-15
user_196,XAUUSD,SELL,4.8419,245.4782,1.1886,2025-03-18
user_063,EURUSD,SELL,2.9,38.1111,0.1105,2025-06-30
user_134,MSFT,SELL,3.3627,90.9109,0.3057,2025-04-17
user_198,MSFT,BUY,8.4766,270.2788,2.291,2025-04-15
user_035,TSLA,BUY,5.3476,189.0072,1.0107,2025-06-23
user_111,GBPUSD,BUY,3.4604,152.8985,0.5291,2025-06-04
user_147,ETHUSD,BUY,2.5484,17.8022,0.0454,2025-05-14
user_084,TSLA,BUY,2.1479,195.8857,0.4207,2025-07-07
user_176,XAUUSD,BUY,3.0037,141.9603,0.4264,2025-04-11
user_144,GBPUSD,BUY,0.7678,287.0258,0.2204,2025-03-29
user_150,GBPUSD,BUY,3.6409,68.3469,0.2488,2025-03-23
user_175,ETHUSD,SELL,11.4206,169.2691,1.9332,2025-03-29
user_051,AAPL,BUY,4.3628,279.0612,1.2175,2025-05-20
user_110,EURUSD,BUY,2.7172,31.1141,0.0845,2025-03-14
user_043,EURUSD,SELL,1.0564,184.6547,0.1951,2025-04-23
user_129,MSFT,BUY,2.5088,165.6367,0.4155,2025-04-23
user_094,XAUUSD,SELL,3.006,162.0315,0.4871,2025-07-19
user_155,ETHUSD,BUY,4.6197,189.0128,0.8732,2025-04-27
user_030,EURUSD,BUY,3.0683,60.7601,0.1864,2025-05-02
user_050,TSLA,SELL,11.8194,161.1835,1.9051,2025-08-01
user_171,XAUUSD,BUY,3.4959,121.6693,0.4253,2025-03-19
user_114,BTCUSD,BUY,7.3246,282.0371,2.0658,2025-07-09
user_130,TSLA,SELL,1.5659,203.1647,0.3181,2025-05-24
user_124,BTCUSD,SELL,3.8812,267.7931,1.0394,2025-05-28
user_053,GBPUSD,SELL,2.5232,32.8664,0.0829,2025-05-25
user_011,XAUUSD,SELL,7.4601,128.4231,0.958,2025-03-15
user_157,ETHUSD,SELL,3.1835,135.0523,0.4299,2025-05-03
user_175,ETHUSD,SELL,8.6409,14.9678,0.1293,2025-05-06
user_018,BTCUSD,BUY,5.8708,179.981,1.0566,2025-07-22
user_160,TSLA,BUY,2.9523,107.6508,0.3178,2025-07-17
user_016,XAUUSD,BUY,2.1267,143.3728,0.3049,2025-07-26
user_079,EURUSD,SELL,2.6074,47.9605,0.1251,2025-04-02
user_024,ETHUSD,BUY,3.365,14.8642,0.05,2025-07-10
user_007,ETHUSD,BUY,5.847,39.1242,0.2288,2025-08-16
user_178,XAUUSD,BUY,3.9592,284.148,1.125,2025-03-02
user_025,ETHUSD,SELL,6.5336,195.3569,1.2764,2025-02-26
user_168,AAPL,BUY,9.111,248.8847,2.2676,2025-03-03
user_089,TSLA,SELL,4.0842,210.6419,0.8603,2025-03-29
user_159,ETHUSD,BUY,2.2513,178.112,0.401,2025-02-28
user_118,TSLA,BUY,4.9792,116.8525,0.5818,2025-07-27
user_078,BTCUSD,SELL,12.8117,105.3811,1.3501,2025-03-24
user_132,ETHUSD,SELL,6.7742,151.3719,1.0254,2025-05-09
user_109,TSLA,SELL,4.752,248.2933,1.1799,2025-06-14
user_116,BTCUSD,BUY,2.409,23.1442,0.0558,2025-06-05
user_072,BTCUSD,SELL,3.5674,20.1436,0.0719,2025-07-22
user_132,EURUSD,BUY,1.6167,216.7914,0.3505,2025-07-23
user_032,GBPUSD,SELL,2.0603,224.1323,0.4618,2025-03-24
user_033,MSFT,SELL,5.042,47.632,0.2402,2025-03-04
user_023,GBPUSD,BUY,1.4439,44.5127,0.0643,2025-05-14
user_178,EURUSD,SELL,3.2705,109.9085,0.3595,2025-06-06
user_122,AAPL,BUY,1.9445,238.3462,0.4635,2025-03-07
user_130,GBPUSD,SELL,2.1139,223.0027,0.4714,2025-04-12
user_025,XAUUSD,BUY,4.1283,122.082,0.504,2025-04-01
user_142,XAUUSD,SELL,2.6094,151.8382,0.3962,2025-08-02
user_150,BTCUSD,SELL,1.7515,106.2191,0.186,2025-04-27
user_170,AAPL,BUY,2.8946,10.656,0.0308,2025-05-21
user_001,EURUSD,BUY,1.7206,232.8869,0.4007,2025-07-21
user_044,XAUUSD,BUY,8.2775,245.0796,2.0286,2025-08-11
user_017,BTCUSD,BUY,6.0517,150.5852,0.9113,2025-03-10
user_199,ETHUSD,BUY,6.0347,211.4154,1.2758,2025-06-20
user_021,BTCUSD,BUY,2.4751,77.6499,0.1922,2025-06-15
